f_i [Hz], Energy spectrum for U_crsstrm' at f_i [m2/s]
0.23002839906268388,27.08922032671797,
0.23169527151965985,26.125009366608108,
0.23336214397663582,23.305730728614776,
0.2350290164336118,21.12474708553783,
0.23669588889058776,22.58682306454803,
0.23836276134756373,21.773750702409526,
0.2400296338045397,22.293160322470158,
0.24169650626151568,21.58647920673237,
0.24336337871849165,20.21666726634754,
0.24503025117546762,22.69144753050105,
0.2466971236324436,22.534668936490963,
0.24836399608941956,21.278915628062702,
0.2500308685463955,20.206360277256557,
0.2516977410033715,20.061100184159876,
0.25336461346034744,17.866285255055576,
0.25503148591732344,16.36623845078611,
0.2566983583742994,15.442003498433737,
0.2583652308312754,15.280710523680836,
0.2600321032882513,15.454711386259516,
0.2616989757452273,16.22145208362512,
0.26336584820220327,16.52079833442461,
0.26503272065917927,15.699943373909717,
0.2666995931161552,15.051850933739185,
0.2683664655731312,13.908595006754073,
0.27003333803010715,13.813858059201468,
0.27170021048708315,13.520230281652704,
0.2733670829440591,14.185117278985652,
0.2750339554010351,13.473763521040217,
0.27670082785801103,14.025395015098296,
0.27836770031498703,14.208042062781786,
0.280034572771963,13.032431882768895,
0.281701445228939,12.997871452342512,
0.2833683176859149,11.583707334753095,
0.28503519014289086,10.123778946973635,
0.28670206259986686,10.93247955639832,
0.2883689350568428,10.904731936762145,
0.2900358075138188,10.833968118057603,
0.29170267997079474,11.325136351084609,
0.29336955242777074,10.66873501622217,
0.2950364248847467,9.856406926132284,
0.2967032973417227,8.906655905390542,
0.2983701697986986,9.551843624947947,
0.3000370422556746,8.897919304525875,
0.30170391471265057,8.47904941396418,
0.30337078716962657,8.587980568853409,
0.3050376596266025,8.378904211538684,
0.3067045320835785,7.942075278114388,
0.30837140454055445,7.656505331122989,
0.31003827699753045,7.186841014198784,
0.3117051494545064,6.966001556680969,
0.3133720219114824,7.741021280070072,
0.31503889436845833,7.88012869051874,
0.31670576682543433,7.2454208529922175,
0.3183726392824103,7.084868411542841,
