f_i [Hz], Energy spectrum for U_strmws' at f_i [m2/s]
0.25503152013485225,2.1833674542639536,
0.25669839281547224,2.330862851750662,
0.2583652654960922,2.283746812982522,
0.2600321381767121,2.1583668878762454,
0.26169901085733205,1.9211710651477099,
0.26336588353795204,1.7230096311207552,
0.265032756218572,1.6584955292930739,
0.2666996288991919,1.8287716901564974,
0.2683665015798119,1.780146885843523,
0.27003337426043184,1.6745808778769824,
0.27170024694105177,1.603318646032225,
0.2733671196216717,1.5805727707141073,
0.2750339923022917,1.6679433520846418,
0.27670086498291163,1.5249895557674804,
0.27836773766353157,1.4044683305426957,
0.2800346103441515,1.3680472078012795,
0.2817014830247715,1.226463369365644,
0.28336835570539143,1.1951501825533601,
0.28503522838601136,1.2363104599790824,
0.2867021010666313,1.2276315342401964,
0.2883689737472513,1.2022231500527945,
0.2900358464278712,1.1523911222949175,
0.29170271910849116,1.0869500672900816,
0.2933695917891111,1.1783024552842056,
0.2950364644697311,1.1157890271324766,
0.296703337150351,1.0417787918758799,
0.29837020983097096,0.9829271597755437,
0.3000370825115909,1.0217766429014339,
0.3017039551922109,0.9396940142470659,
0.3033708278728308,0.943123413318695,
0.30503770055345075,0.8704310294976886,
0.3067045732340707,0.8239887897485019,
0.3083714459146907,0.9013973071457606,
0.3100383185953106,0.924000355358568,
0.31170519127593055,0.8472984857513596,
0.3133720639565505,0.7091854909434365,
0.3150389366371705,0.6497300494875482,
0.3167058093177904,0.6901057712249837,
0.31837268199841035,0.6770866862365743,
