f_i [Hz], Energy spectrum for w'U_crsstrm' at f_i [m4/s3]
0.12168170568525631,1502.0426120925854,
0.12334857836587626,1453.648067903099,
0.12501545104649622,1330.7767309349929,
0.12668232372711616,1180.1253977472097,
0.12834919640773612,1218.8037815708808,
0.13001606908835606,1349.503039336448,
0.13168294176897602,1265.9420695000351,
0.13334981444959595,1230.3481697099237,
0.13501668713021592,1335.3412732569116,
0.13668355981083585,1271.0257246761194,
0.13835043249145582,1195.6049135899736,
0.14001730517207575,1104.512512072699,
0.14168417785269571,1138.198172113414,
0.14335105053331565,1171.088262442517,
0.1450179232139356,1065.0847928386288,
0.14668479589455555,1100.8183856822905,
0.1483516685751755,1132.8508736969823,
0.15001854125579545,1032.756377189105,
0.1516854139364154,993.1912436830793,
0.15335228661703534,1065.388751480189,
0.1550191592976553,1063.8656553671894,
0.15668603197827524,955.51353927264,
0.1583529046588952,900.404608939575,
0.16001977733951517,955.7257307570555,
0.1616866500201351,1045.8222570604244,
0.16335352270075507,939.6546481041413,
0.165020395381375,806.9189057246531,
0.16668726806199496,894.7056168136531,
0.1683541407426149,924.0509754596476,
0.17002101342323486,848.300169794068,
0.1716878861038548,881.6915183746776,
0.17335475878447476,820.9492658968862,
0.1750216314650947,857.626981048671,
0.17668850414571466,899.4495063965508,
0.1783553768263346,839.7958213759388,
0.18002224950695456,773.5995222498548,
0.1816891221875745,649.6972703415852,
0.18335599486819446,688.507133803263,
0.1850228675488144,761.3108478716632,
0.18668974022943435,708.9705080119767,
0.1883566129100543,688.3530729275329,
0.19002348559067425,733.0975328786951,
0.1916903582712942,674.3087817791475,
0.19335723095191415,630.6630731453522,
0.19502410363253408,618.8583094751366,
0.19669097631315405,587.447367332823,
0.19835784899377398,563.2812436265184,
0.20002472167439395,553.8076833296255,
0.20169159435501388,599.0778029507672,
0.20335846703563384,586.6546608715079,
0.20502533971625378,524.765622144337,
0.20669221239687374,590.3666688269325,
0.20835908507749368,566.6955894828986,
0.21002595775811364,514.8948354760345,
0.21169283043873358,530.0252258999836,
0.21335970311935354,527.8568549847469,
0.2150265757999735,547.6560838260185,
0.21669344848059344,562.0104958796084,
0.2183603211612134,464.49402284638,
0.22002719384183334,421.89557393744053,
0.2216940665224533,419.4429489511366,
0.22336093920307323,438.65120934010235,
0.2250278118836932,447.6680382317391,
0.22669468456431313,420.6925920533851,
0.2283615572449331,402.1237654887526,
0.23002842992555303,424.27326108491815,
0.231695302606173,405.74948019734853,
0.23336217528679293,411.13861750599716,
0.2350290479674129,368.8659826704182,
0.23669592064803283,343.53602241278,
0.2383627933286528,358.4454868514218,
0.24002966600927272,345.2000046574767,
0.2416965386898927,353.6965549522856,
0.24336341137051262,357.8393966438112,
0.24503028405113259,361.27562059980653,
0.24669715673175252,317.50425180106987,
0.24836402941237248,296.071743826485,
0.25003090209299245,300.0646205257459,
0.2516977747736124,301.6720448595619,
0.2533646474542323,306.41699567817153,
0.25503152013485225,287.08550050557704,
0.25669839281547224,265.38045840867386,
0.2583652654960922,258.2598038067988,
0.2600321381767121,253.26038668777616,
0.26169901085733205,246.83009079821804,
0.26336588353795204,248.18037986252003,
0.265032756218572,256.6178265499001,
0.2666996288991919,245.22284002843406,
0.2683665015798119,231.58667149750332,
0.27003337426043184,231.94458172848135,
0.27170024694105177,217.9362808842941,
0.2733671196216717,203.10050250357833,
0.2750339923022917,227.71578499787125,
0.27670086498291163,233.20039633473624,
0.27836773766353157,209.98732275042977,
0.2800346103441515,202.68517881494944,
0.2817014830247715,198.96280546559086,
0.28336835570539143,199.11713243638482,
0.28503522838601136,174.4016314365317,
0.2867021010666313,185.41542592073205,
0.2883689737472513,194.2236163907284,
0.2900358464278712,205.39728576050106,
0.29170271910849116,188.051777293487,
0.2933695917891111,170.83490592738704,
0.2950364644697311,164.74379737253247,
0.296703337150351,168.41976026343204,
0.29837020983097096,170.38544795866082,
0.3000370825115909,157.31958602327654,
0.3017039551922109,164.7332195770246,
0.3033708278728308,154.35210222660658,
0.30503770055345075,135.8316731817271,
0.3067045732340707,141.84343851783458,
0.3083714459146907,147.9016424270821,
0.3100383185953106,134.04695232388556,
0.31170519127593055,130.11984001776952,
0.3133720639565505,122.07811866518935,
0.3150389366371705,118.10770559070103,
0.3167058093177904,105.22379805306717,
0.31837268199841035,105.86131445022438,
