f_i [Hz], Energy spectrum for w'U_strmws' at f_i [m4/s3]
0.1533520535037174,151.2143067590841,
0.15501892365049694,148.58079839407378,
0.15668579379727646,152.36034450447033,
0.158352663944056,148.8031896081796,
0.16001953409083552,145.36852054463432,
0.16168640423761507,159.73833107671007,
0.16335327438439462,146.68978787659023,
0.16502014453117414,133.82194358800803,
0.1666870146779537,135.2321547912901,
0.16835388482473324,120.04133071673861,
0.17002075497151276,123.36884717233939,
0.1716876251182923,126.64298574713165,
0.17335449526507182,114.23021597037196,
0.17502136541185137,108.91925574338998,
0.17668823555863092,102.80452532189042,
0.17835510570541044,92.40494417389063,
0.18002197585218999,101.9903071722992,
0.1816888459989695,96.44034080989864,
0.18335571614574905,88.52642637405016,
0.1850225862925286,83.28120071939107,
0.18668945643930812,86.21177556309723,
0.18835632658608767,86.2198524539143,
0.1900231967328672,86.15028303897867,
0.19169006687964674,80.00253121150287,
0.19335693702642628,77.98879223392534,
0.1950238071732058,78.25792656071063,
0.19669067731998535,71.98407290990755,
0.1983575474667649,68.47744553304712,
0.20002441761354442,63.34590051602015,
0.20169128776032397,64.45462530001257,
0.2033581579071035,64.29214222643682,
0.20502502805388303,62.6477234693232,
0.20669189820066258,59.8209737619094,
0.2083587683474421,60.371837177468024,
0.21002563849422165,59.77348232828665,
0.21169250864100117,56.49263516596993,
0.21335937878778072,54.42669586677422,
0.21502624893456027,48.83293499953013,
0.21669311908133979,47.74842824963896,
0.21835998922811933,46.148975629293695,
0.22002685937489885,41.509381215221126,
0.2216937295216784,39.76767910476541,
0.22336059966845795,43.54117308650526,
0.22502746981523747,40.99447342848371,
0.22669433996201702,42.1882390241184,
0.22836121010879654,38.68381069246563,
0.23002808025557608,38.5663137384808,
0.23169495040235563,36.036757948606095,
0.23336182054913515,35.387661888733,
0.2350286906959147,35.55668901596785,
0.23669556084269425,33.40916193523198,
0.23836243098947377,31.723983446271408,
0.24002930113625331,28.851364835804375,
0.24169617128303283,29.21720434944994,
0.24336304142981238,28.461871962958007,
0.24502991157659193,26.826443314107845,
0.24669678172337145,25.817682867129818,
0.248363651870151,24.053734344980025,
0.25003052201693055,23.931830414560412,
0.25169739216371007,23.407320722585467,
0.2533642623104896,23.86325701564454,
0.25503113245726916,23.031869407222086,
0.2566980026040487,21.931674757326917,
0.2583648727508282,21.612390605467596,
0.2600317428976078,21.84224260980155,
0.2616986130443873,21.117725086898695,
0.2633654831911668,19.945916944854687,
0.26503235333794634,18.008599252048224,
0.2666992234847259,17.765888383611568,
0.26836609363150543,16.841732486736838,
0.27003296377828495,18.152626329792454,
0.2716998339250645,18.37743250372322,
0.27336670407184405,16.27396852554249,
0.27503357421862357,14.010552385392883,
0.27670044436540314,14.358619238605664,
0.27836731451218266,14.33471505875484,
0.2800341846589622,13.322471370530158,
0.2817010548057417,11.735726319130398,
0.2833679249525213,11.765292571568574,
0.2850347950993008,12.004983408629759,
0.2867016652460803,11.615503353923243,
0.2883685353928599,10.963334826835156,
0.2900354055396394,11.108285406611841,
0.29170227568641893,10.035118306111347,
0.2933691458331985,8.902117877283056,
0.29503601597997803,9.648755706894816,
0.29670288612675755,9.120609403072095,
0.2983697562735371,8.325830749186636,
0.30003662642031664,9.100151275906978,
0.30170349656709616,9.113348679985533,
0.3033703667138757,8.966496487281288,
0.30503723686065526,7.911290116102622,
0.3067041070074348,6.9953602060316875,
0.3083709771542143,7.111623129092375,
0.3100378473009939,7.137295205791322,
0.3117047174477734,7.271119415500033,
0.3133715875945529,7.564329280697719,
0.3150384577413325,7.208247940013814,
0.316705327888112,6.451040601861188,
0.31837219803489153,6.1285336176585625,
