f_i [Hz], Energy spectrum for U_strmws' at f_i [m2/s]
0.10834645723993308,4.250778278808394,
0.11001332581285513,4.2932595482668,
0.11168019438577718,4.7411841031310535,
0.11334706295869923,4.410989759728773,
0.11501393153162127,3.457806396346311,
0.11668080010454332,3.58174465762597,
0.11834766867746536,3.581684909421347,
0.12001453725038741,3.250801548207049,
0.12168140582330947,3.13441185057942,
0.12334827439623151,2.901642367222678,
0.12501514296915356,2.644743510848303,
0.12668201154207562,2.4641833452398703,
0.12834888011499765,2.1932835052911117,
0.1300157486879197,2.0829347345275204,
0.13168261726084174,2.1885074909648954,
0.1333494858337638,2.206670265230445,
0.13501635440668583,2.119713267405186,
0.1366832229796079,2.0972272594750128,
0.13835009155252995,1.8665712519626754,
0.14001696012545198,1.6923515070183401,
0.14168382869837404,1.6773645622029882,
0.14335069727129607,1.6295589969157465,
0.14501756584421813,1.5532515825470794,
0.14668443441714019,1.324518298097186,
0.14835130299006222,1.289020352402864,
0.15001817156298428,1.286685041794745,
0.1516850401359063,1.146963262693822,
0.15335190870882837,1.157637288176892,
0.1550187772817504,0.9315286895195647,
0.15668564585467246,0.9680861359408006,
0.15835251442759452,0.9926474780166055,
0.16001938300051655,1.0073359842133376,
0.1616862515734386,1.003272242753075,
0.16335312014636064,0.829825346876364,
0.1650199887192827,0.8479392549080161,
0.16668685729220475,0.8350554969201105,
0.16835372586512679,0.7621711335983096,
0.17002059443804884,0.6536302364046603,
0.17168746301097088,0.667874760254643,
0.17335433158389293,0.6000422537555555,
0.175021200156815,0.5112742166477077,
0.17668806872973702,0.4996413120979602,
0.17835493730265908,0.49059407671671307,
0.18002180587558111,0.47759418108021545,
0.18168867444850317,0.40549544679193417,
0.1833555430214252,0.39294866743726153,
0.18502241159434726,0.4083043503609205,
0.18668928016726932,0.4006643781704717,
0.18835614874019135,0.32996665644442025,
0.1900230173131134,0.28607510957778376,
0.19168988588603544,0.2929220908315433,
0.1933567544589575,0.30891281083155386,
0.19502362303187956,0.24458473096638106,
0.1966904916048016,0.22992131664562235,
0.19835736017772365,0.25054469691658393,
0.20002422875064568,0.2197332273525718,
0.20169109732356774,0.20363438965707423,
0.20335796589648977,0.21661991180675236,
0.20502483446941183,0.21610640383246557,
0.2066917030423339,0.1853645186172845,
0.20835857161525592,0.18981608544124953,
0.21002544018817798,0.18547113668757742,
0.2116923087611,0.15476931694343976,
0.21335917733402207,0.1386877168364943,
0.21502604590694413,0.1393533557115947,
0.21669291447986616,0.11168190743140248,
0.21835978305278822,0.1023660050483475,
0.22002665162571025,0.12037073649441186,
0.2216935201986323,0.1217044823403896,
0.22336038877155437,0.09776095540546785,
0.2250272573444764,0.09272014882031462,
0.22669412591739846,0.0830765616521736,
0.2283609944903205,0.07853838701995826,
0.23002786306324255,0.08847165139252455,
0.23169473163616458,0.0801309708416133,
0.23336160020908664,0.06831280742602955,
0.2350284687820087,0.06466385032678167,
0.23669533735493073,0.06002484251157924,
0.2383622059278528,0.05558870155350273,
0.24002907450077482,0.05596198309300203,
0.24169594307369688,0.058033600276006105,
0.24336281164661894,0.048657282052615596,
0.24502968021954097,0.041867648005074504,
0.24669654879246303,0.044311848904039774,
0.24836341736538506,0.048049759329362556,
0.2500302859383071,0.039398326339858826,
0.25169715451122915,0.03456002956655405,
0.25336402308415124,0.03614407763049023,
0.25503089165707327,0.030923115489648757,
0.2566977602299953,0.03220698091858018,
0.25836462880291733,0.03024576104040198,
0.2600314973758394,0.02971731681845899,
0.26169836594876145,0.03226872707879953,
0.2633652345216835,0.030938250882010677,
0.26503210309460556,0.027481362791475925,
0.2666989716675276,0.024204915931569655,
0.2683658402404496,0.02560995166553988,
0.27003270881337166,0.026308571230702807,
0.27169957738629374,0.027151913163932718,
0.2733664459592158,0.030591852193168723,
0.2750333145321378,0.023467360122373142,
0.2767001831050599,0.019480964437901552,
0.2783670516779819,0.017641961157615658,
0.28003392025090396,0.01461219450873045,
0.28170078882382604,0.012907777119415775,
0.2833676573967481,0.01090340183576054,
0.2850345259696701,0.00948965229691029,
0.28670139454259214,0.010840251826532104,
0.2883682631155142,0.009724959252721762,
0.29003513168843625,0.00792956370590836,
0.2917020002613583,0.007647209687602978,
0.29336886883428037,0.007200557955986412,
0.2950357374072024,0.007312829522805551,
0.29670260598012443,0.007090084323681792,
0.29836947455304647,0.005652612558927838,
0.30003634312596855,0.0053633091800114,
0.3017032116988906,0.005658130939439484,
0.3033700802718126,0.005075204657014015,
0.3050369488447347,0.004919223057472534,
0.30670381741765673,0.0044667298947096345,
0.30837068599057876,0.00435054873526774,
0.3100375545635008,0.004831167718654705,
0.3117044231364229,0.004462926875511747,
0.3133712917093449,0.0037927549055211365,
0.31503816028226694,0.0032884286386708696,
0.31670502885518903,0.0040643575872389886,
0.31837189742811106,0.004159335284310795,
