f_i [Hz], Energy spectrum for w'U_crsstrm' at f_i [m4/s3]
0.1516850401359063,37.02082439734559,
0.15335190870882837,40.75678326414495,
0.1550187772817504,40.54119807221951,
0.15668564585467246,39.486844521519565,
0.15835251442759452,32.530335986106145,
0.16001938300051655,31.639117943417016,
0.1616862515734386,29.865039962285472,
0.16335312014636064,32.02769702285423,
0.1650199887192827,30.59315113956382,
0.16668685729220475,27.287812367523856,
0.16835372586512679,25.049048832680654,
0.17002059443804884,23.060962955036462,
0.17168746301097088,23.5463740710956,
0.17335433158389293,22.219332744691386,
0.175021200156815,23.67856087792298,
0.17668806872973702,25.858649668585795,
0.17835493730265908,21.980725455757206,
0.18002180587558111,22.322799378449982,
0.18168867444850317,18.865791398448934,
0.1833555430214252,20.109585166096853,
0.18502241159434726,18.833408706931635,
0.18668928016726932,18.52857919159294,
0.18835614874019135,17.395095680047497,
0.1900230173131134,15.407184174396946,
0.19168988588603544,15.946392724720582,
0.1933567544589575,13.0183579264064,
0.19502362303187956,12.46962016395848,
0.1966904916048016,12.893822296006546,
0.19835736017772365,13.748786902738727,
0.20002422875064568,14.575978411440882,
0.20169109732356774,12.979448362772057,
0.20335796589648977,10.50578935376026,
0.20502483446941183,10.29033491869222,
0.2066917030423339,10.386619562978074,
0.20835857161525592,9.853172494919372,
0.21002544018817798,10.067218022840843,
0.2116923087611,9.388125785636513,
0.21335917733402207,8.23096340930434,
0.21502604590694413,9.042584094370197,
0.21669291447986616,8.630633954767472,
0.21835978305278822,7.765909503856558,
0.22002665162571025,7.382290225534367,
0.2216935201986323,7.557509319176205,
0.22336038877155437,7.55354057213615,
0.2250272573444764,7.437999794455674,
0.22669412591739846,6.735014836785747,
0.2283609944903205,5.924651232101033,
0.23002786306324255,6.047618183062438,
0.23169473163616458,6.7512812011001095,
0.23336160020908664,7.459832013443805,
0.2350284687820087,5.895160888526693,
0.23669533735493073,5.055317040696994,
0.2383622059278528,5.577852101271762,
0.24002907450077482,5.438437134938986,
0.24169594307369688,5.330580238704752,
0.24336281164661894,4.454340607310649,
0.24502968021954097,3.9758055349400654,
0.24669654879246303,4.613587458578396,
0.24836341736538506,4.200627271840655,
0.2500302859383071,3.484099994758515,
0.25169715451122915,2.999564847915553,
0.25336402308415124,2.967408592818681,
0.25503089165707327,3.107662878733012,
0.2566977602299953,2.819728584741823,
0.25836462880291733,2.7437609507392624,
0.2600314973758394,2.7557135175442786,
0.26169836594876145,2.8487774849373744,
0.2633652345216835,2.4948807760075953,
0.26503210309460556,2.3492415799595046,
0.2666989716675276,2.4654657996613505,
0.2683658402404496,2.6216420407461216,
0.27003270881337166,2.6679398390577513,
0.27169957738629374,2.431293386853799,
0.2733664459592158,2.1705176361343783,
0.2750333145321378,1.74921744558551,
0.2767001831050599,1.6261224121660771,
0.2783670516779819,1.6598395519967153,
0.28003392025090396,1.5429673829010142,
0.28170078882382604,1.5775391341176164,
0.2833676573967481,1.4611695514684677,
0.2850345259696701,1.4311555481572333,
0.28670139454259214,1.3100485592778968,
0.2883682631155142,1.4356433484012265,
0.29003513168843625,1.2254107275010833,
0.2917020002613583,1.4112033606560457,
0.29336886883428037,1.563691548136383,
0.2950357374072024,1.2049203084848361,
0.29670260598012443,1.0911388020429855,
0.29836947455304647,1.0818066079526338,
0.30003634312596855,1.1809399509017169,
0.3017032116988906,1.197483888448231,
0.3033700802718126,0.9363772816825457,
0.3050369488447347,0.800220006840798,
0.30670381741765673,0.9680083618404788,
0.30837068599057876,0.9827233469221871,
0.3100375545635008,0.8509951122382846,
0.3117044231364229,0.9463047290568184,
0.3133712917093449,0.8629093746892592,
0.31503816028226694,0.831102018312971,
0.31670502885518903,0.7187258958357018,
0.31837189742811106,0.70206880893501,
